age,dob_y,edu_dg,ethnic,gender,join_party_y,join_work_y,name,pob_p,province,url
58.0,1960.0,研究生,彝族,男,1985.0,1976.0,曲木史哈,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6419.htm
55.0,1963.0,博士,汉族,男,1984.0,1981.0,甘霖,湖北,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6420.htm
57.0,1961.0,本科,汉族,男,1979.0,1977.0,邓勇,北京,四川,http://ldzl.people.com.cn/dfzlk/front/personPage12958.htm
53.0,1965.0,研究生,汉族,男,1987.0,1987.0,黄建发,福建,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16621.htm
58.0,1960.0,研究生,汉族,男,1980.0,1977.0,王铭晖,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4680.htm
,,unknown,,男,,,姜永申,,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18633.htm
53.0,1965.0,研究生,汉族,男,,1984.0,杨兴平,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15480.htm
50.0,1968.0,本科,汉族,男,1999.0,1991.0,朱鹤新,江苏,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15647.htm
58.0,1960.0,研究生,汉族,男,1988.0,1982.0,杨洪波,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4672.htm
56.0,1962.0,博士,汉族,男,1995.0,1985.0,彭宇行,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage14781.htm
56.0,1962.0,研究生,藏族,男,1982.0,1983.0,尧斯丹,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage17486.htm
53.0,1965.0,研究生,汉族,男,1985.0,1982.0,叶寒冰,浙江,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18682.htm
57.0,1961.0,研究生,汉族,男,1983.0,1978.0,王一宏,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18707.htm
53.0,1965.0,研究生,汉族,男,1986.0,1982.0,李刚,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4690.htm
55.0,1963.0,博士,汉族,男,1986.0,1987.0,李建勤,江苏,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15923.htm
60.0,1958.0,研究生,汉族,男,1981.0,1982.0,蒋辅义,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4664.htm
51.0,1967.0,博士,汉族,男,1988.0,1990.0,赵世勇,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage5021.htm
47.0,1971.0,博士,汉族,男,1990.0,1993.0,刘超,辽宁,四川,http://ldzl.people.com.cn/dfzlk/front/personPage12233.htm
55.0,1963.0,博士,汉族,男,1985.0,1986.0,王菲,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4671.htm
52.0,1966.0,研究生,汉族,男,1991.0,1988.0,邵革军,山西,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18846.htm
54.0,1964.0,研究生,土家族,男,1986.0,1982.0,马波,重庆,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15804.htm
55.0,1963.0,博士,,男,1986.0,1984.0,彭琳,重庆,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15505.htm
56.0,1962.0,本科,汉族,男,1983.0,1983.0,宋朝华,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4687.htm
56.0,1962.0,研究生,,男,1983.0,1980.0,刘中伯,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15662.htm
58.0,1960.0,博士,汉族,男,1984.0,1977.0,侯晓春,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4682.htm
55.0,1963.0,博士,汉族,女,1983.0,1984.0,包惠,云南,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4685.htm
56.0,1962.0,博士,汉族,男,1990.0,1984.0,慕新海,吉林,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16815.htm
57.0,1961.0,研究生,汉族,男,1984.0,1980.0,兰开驰,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage5010.htm
51.0,1967.0,博士,汉族,男,1993.0,1990.0,罗增斌,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4683.htm
56.0,1962.0,研究生,汉族,男,1984.0,1984.0,陈吉明,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage7011.htm
55.0,1963.0,研究生,汉族,男,1985.0,1980.0,刘坪,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18847.htm
55.0,1963.0,研究生,汉族,男,1985.0,1979.0,刘成鸣,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4662.htm
56.0,1962.0,本科,汉族,男,1985.0,1982.0,林书成,甘肃,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4669.htm
55.0,1963.0,博士,汉族,男,1985.0,1982.0,罗强,重庆,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4668.htm
50.0,1968.0,博士,汉族,男,1987.0,1987.0,何树平,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16981.htm
47.0,1971.0,博士,汉族,男,1992.0,1992.0,王波,云南,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16812.htm
53.0,1965.0,研究生,汉族,男,1985.0,1983.0,刘强,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4665.htm
50.0,1968.0,研究生,汉族,男,,1991.0,邹自景,河北,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15521.htm
56.0,1962.0,研究生,汉族,男,1991.0,1984.0,杨自力,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage14899.htm
58.0,1960.0,研究生,汉族,男,1983.0,1979.0,任晓春,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage14862.htm
45.0,1973.0,博士,汉族,男,1994.0,1994.0,张彤,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage4677.htm
44.0,1974.0,博士,汉族,男,,1999.0,吴群刚,浙江,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16123.htm
56.0,1962.0,研究生,汉族,男,1984.0,1984.0,杜紫平,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15526.htm
49.0,1969.0,研究生,汉族,男,1995.0,1991.0,曾卿,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16976.htm
54.0,1964.0,研究生,汉族,男,1986.0,1987.0,郭亨孝,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15528.htm
55.0,1963.0,博士,汉族,男,,1983.0,罗佳明,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage6905.htm
54.0,1964.0,研究生,汉族,男,1987.0,1986.0,邹瑾,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage18594.htm
54.0,1964.0,研究生,汉族,男,1984.0,1986.0,何平,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage15625.htm
56.0,1962.0,研究生,藏族,男,1987.0,1982.0,杨克宁,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage12199.htm
53.0,1965.0,研究生,藏族,男,1985.0,1986.0,肖友才,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16330.htm
54.0,1964.0,研究生,彝族,男,1985.0,1985.0,苏嘎尔布,四川,四川,http://ldzl.people.com.cn/dfzlk/front/personPage16236.htm
64.0,1954.0,博士,汉族,男,1976.0,1971.0,孙志刚,河南,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage15128.htm
59.0,1959.0,研究生,白族,女,1985.0,1977.0,谌贻琴,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage6423.htm
56.0,1962.0,研究生,苗族,男,1985.0,1983.0,刘晓凯,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage6425.htm
59.0,1959.0,研究生,汉族,男,1987.0,1982.0,慕德贵,吉林,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage6432.htm
57.0,1961.0,本科,汉族,男,1981.0,1982.0,夏红民,湖北,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4799.htm
54.0,1964.0,研究生,汉族,男,1984.0,1985.0,李邑飞,云南,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage15624.htm
56.0,1962.0,研究生,仡佬族,男,1984.0,1983.0,李再勇,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4702.htm
55.0,1963.0,研究生,苗族,男,1984.0,1983.0,龙长春,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4716.htm
55.0,1963.0,研究生,瑶族,男,1985.0,1983.0,赵德明,广西,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4568.htm
48.0,1970.0,博士,汉族,男,1996.0,1992.0,刘捷,江苏,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4360.htm
51.0,1967.0,博士,汉族,男,1986.0,1989.0,卢雍政,湖南,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage15565.htm
52.0,1966.0,博士,汉族,男,,1992.0,王世杰,浙江,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18708.htm
55.0,1963.0,研究生,汉族,男,1985.0,1982.0,陶长海,重庆,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4631.htm
56.0,1962.0,本科,汉族,男,1984.0,1982.0,郭瑞民,河南,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4436.htm
54.0,1964.0,研究生,汉族,男,1988.0,1991.0,魏国楠,陕西,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18681.htm
52.0,1966.0,研究生,侗族,男,1994.0,1988.0,吴强,湖南,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18709.htm
54.0,1964.0,研究生,汉族,男,1983.0,1979.0,王忠,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18605.htm
54.0,1964.0,研究生,汉族,男,1988.0,1985.0,曾永涛,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4707.htm
48.0,1970.0,研究生,汉族,男,1990.0,1988.0,陈昌旭,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4711.htm
58.0,1960.0,研究生,汉族,男,1985.0,1977.0,周建琨,河南,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4706.htm
51.0,1967.0,研究生,汉族,男,1995.0,1985.0,刘文新,江西,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4701.htm
56.0,1962.0,本科,汉族,男,1992.0,1984.0,桑维亮,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage16038.htm
53.0,1965.0,unknown,汉族,男,,,唐德智,四川,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage16764.htm
52.0,1966.0,博士,汉族,女,1993.0,1984.0,朱桂云,山东,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18844.htm
55.0,1963.0,本科,汉族,男,1986.0,1986.0,陈晏,江苏,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage15051.htm
51.0,1967.0,博士,汉族,男,1990.0,1986.0,魏树旺,河北,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage12748.htm
57.0,1961.0,研究生,汉族,男,1985.0,1983.0,陈训华,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage16277.htm
52.0,1966.0,本科,,男,1994.0,1987.0,陈少荣,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage17041.htm
49.0,1969.0,研究生,汉族,男,1994.0,1989.0,张集智,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage11374.htm
54.0,1964.0,研究生,布依族,女,1984.0,1985.0,杨永英,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage4713.htm
48.0,1970.0,博士,苗族,男,1998.0,1992.0,罗强,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage18610.htm
52.0,1966.0,研究生,布依族,男,1994.0,1988.0,吴胜华,贵州,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage16216.htm
56.0,1962.0,研究生,汉族,男,1985.0,1981.0,孙登峰,安徽,贵州,http://ldzl.people.com.cn/dfzlk/front/personPage15985.htm
64.0,1954.0,研究生,汉族,男,1976.0,1977.0,陈豪,江苏,云南,http://ldzl.people.com.cn/dfzlk/front/personPage7007.htm
61.0,1957.0,博士,汉族,男,1982.0,1975.0,阮成发,湖北,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4444.htm
60.0,1958.0,本科,汉族,女,1976.0,1973.0,李江,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage6438.htm
56.0,1962.0,博士,汉族,男,1984.0,1984.0,李秀领,江苏,云南,http://ldzl.people.com.cn/dfzlk/front/personPage6382.htm
56.0,1962.0,大专,彝族,男,1987.0,1981.0,赵金,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage6444.htm
55.0,1963.0,博士,汉族,男,1984.0,1986.0,宗国英,河南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4080.htm
57.0,1961.0,博士,汉族,男,1982.0,1983.0,程连元,北京,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4021.htm
55.0,1963.0,研究生,汉族,男,1985.0,1983.0,李小三,江西,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15623.htm
54.0,1964.0,博士,汉族,男,1987.0,1987.0,刘慧晏,山东,云南,http://ldzl.people.com.cn/dfzlk/front/personPage6451.htm
57.0,1961.0,博士,汉族,男,1983.0,1976.0,张太原,山西,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4740.htm
55.0,1963.0,研究生,白族,女,1985.0,1984.0,杨宁,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage12205.htm
56.0,1962.0,研究生,汉族,男,1984.0,1984.0,李文荣,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4719.htm
,,unknown,汉族,男,1984.0,,余琨,陕西,云南,http://ldzl.people.com.cn/dfzlk/front/personPage18759.htm
55.0,1963.0,研究生,汉族,男,1985.0,1981.0,王显刚,重庆,云南,http://ldzl.people.com.cn/dfzlk/front/personPage12255.htm
57.0,1961.0,研究生,汉族,男,1992.0,1982.0,董华,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15138.htm
54.0,1964.0,博士,汉族,男,1986.0,1987.0,陈舜,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16227.htm
54.0,1964.0,本科,汉族,男,1985.0,1987.0,张国华,江苏,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4265.htm
55.0,1963.0,博士,汉族,男,1983.0,1984.0,任军号,陕西,云南,http://ldzl.people.com.cn/dfzlk/front/personPage18740.htm
56.0,1962.0,研究生,纳西族,男,1984.0,1985.0,和良辉,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4729.htm
55.0,1963.0,博士,汉族,女,,1984.0,李玛琳,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage18741.htm
52.0,1966.0,博士,拉祜族,男,1985.0,1988.0,罗应光,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage5049.htm
56.0,1962.0,研究生,彝族,男,,1982.0,赵德光,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15392.htm
54.0,1964.0,研究生,汉族,男,,1982.0,杨亚林,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16529.htm
53.0,1965.0,本科,汉族,男,1990.0,1987.0,崔茂虎,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16768.htm
54.0,1964.0,博士,汉族,男,1984.0,1987.0,卫星,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4730.htm
53.0,1965.0,研究生,汉族,男,,1986.0,杨浩东,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage11870.htm
54.0,1964.0,本科,汉族,男,,1986.0,童志云,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4746.htm
53.0,1965.0,研究生,汉族,男,,1984.0,姚国华,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15141.htm
55.0,1963.0,研究生,汉族,男,1983.0,1981.0,陈玉侯,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4738.htm
52.0,1966.0,研究生,彝族,男,,1991.0,杨斌,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15113.htm
57.0,1961.0,研究生,汉族,男,,1982.0,陈坚,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16532.htm
53.0,1965.0,研究生,拉祜族,男,1984.0,1985.0,王俊强,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage5008.htm
50.0,1968.0,研究生,傈僳族,男,,1986.0,纳云德,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15547.htm
50.0,1968.0,研究生,汉族,男,,1987.0,顾琨,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15577.htm
55.0,1963.0,博士,汉族,男,,1983.0,王喜良,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15207.htm
51.0,1967.0,研究生,汉族,男,,1985.0,董保同,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage14745.htm
52.0,1966.0,研究生,汉族,男,1989.0,1989.0,张德华,江苏,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15871.htm
45.0,1973.0,研究生,汉族,男,,1995.0,杨军,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15588.htm
44.0,1974.0,博士,汉族,男,1995.0,1996.0,郭大进,安徽,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15355.htm
51.0,1967.0,研究生,汉族,男,,1990.0,郑艺,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15524.htm
51.0,1967.0,博士,纳西族,男,,1989.0,刘勇,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage18845.htm
54.0,1964.0,研究生,彝族,男,,1987.0,张之政,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16405.htm
52.0,1966.0,研究生,苗族,女,1992.0,1984.0,张秀兰,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage12215.htm
47.0,1971.0,研究生,哈尼族,女,1996.0,1993.0,罗萍,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16970.htm
56.0,1962.0,本科,傣族,男,1988.0,1982.0,罗红江,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage4739.htm
51.0,1967.0,研究生,彝族,男,,1990.0,迟中华,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16982.htm
55.0,1963.0,研究生,白族,男,,1987.0,杨健,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15530.htm
49.0,1969.0,本科,傣族,男,1998.0,1989.0,卫岗,云南,云南,http://ldzl.people.com.cn/dfzlk/front/personPage12781.htm
46.0,1972.0,研究生,傈僳族,男,,1994.0,李文辉,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage16868.htm
53.0,1965.0,本科,藏族,男,,1985.0,齐建新,,云南,http://ldzl.people.com.cn/dfzlk/front/personPage15120.htm
62.0,1956.0,研究生,汉族,男,1987.0,1974.0,吴英杰,山东,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6453.htm
61.0,1957.0,研究生,藏族,男,1978.0,1976.0,洛桑江村,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4960.htm
60.0,1958.0,研究生,藏族,男,1982.0,1979.0,齐扎拉,云南,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4750.htm
78.0,1940.0,本科,藏族,男,,,帕巴拉·格列朗杰,四川,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4961.htm
58.0,1960.0,博士,汉族,男,1990.0,1978.0,丁业现,山东,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6460.htm
51.0,1967.0,研究生,汉族,男,1985.0,1988.0,庄严,吉林,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage5714.htm
58.0,1960.0,研究生,藏族,男,1978.0,1978.0,罗布顿珠,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4752.htm
56.0,1962.0,研究生,藏族,男,1988.0,1981.0,旦科,青海,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6665.htm
55.0,1963.0,本科,汉族,男,1982.0,1983.0,王拥军,江苏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6462.htm
54.0,1964.0,博士,汉族,男,1987.0,1981.0,曾万明,四川,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6473.htm
53.0,1965.0,博士,汉族,男,1985.0,1985.0,姜杰,山东,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6471.htm
54.0,1964.0,本科,藏族,男,1985.0,1988.0,边巴扎西,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6468.htm
54.0,1964.0,本科,汉族,男,1988.0,1984.0,何文浩,湖南,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6472.htm
51.0,1967.0,研究生,藏族,男,1991.0,1987.0,白玛旺堆,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage5012.htm
59.0,1959.0,研究生,汉族,男,,,许勇,山东,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage18640.htm
51.0,1967.0,研究生,汉族,男,1991.0,1986.0,刘江,四川,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage15564.htm
65.0,1953.0,大专,藏族,男,,1956.0,甲热·洛桑丹增,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6463.htm
56.0,1962.0,研究生,藏族,男,1983.0,1980.0,多吉次珠,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6469.htm
56.0,1962.0,研究生,藏族,男,1984.0,1980.0,坚参,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage6470.htm
51.0,1967.0,研究生,汉族,男,1987.0,1988.0,汪海洲,甘肃,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4788.htm
50.0,1968.0,研究生,苗族,男,1990.0,1991.0,石谋军,湖南,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage16522.htm
49.0,1969.0,博士,汉族,男,,1994.0,张永泽,云南,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4754.htm
54.0,1964.0,研究生,藏族,男,1990.0,1981.0,张延清,甘肃,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage4751.htm
49.0,1969.0,研究生,藏族,女,1994.0,1990.0,罗梅,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage18710.htm
54.0,1964.0,研究生,汉族,男,1990.0,1982.0,孟晓林,四川,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage18711.htm
55.0,1963.0,大专,藏族,男,1988.0,1986.0,江白,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage18712.htm
51.0,1967.0,研究生,回族,男,1992.0,1989.0,阿布,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage5011.htm
55.0,1963.0,研究生,汉族,男,1990.0,1985.0,许成仓,安徽,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage16805.htm
,,unknown,,男,,,松吉扎西,,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage5017.htm
,,unknown,,男,,,朱中奎,,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage14895.htm
57.0,1961.0,研究生,汉族,男,1987.0,1983.0,马升昌,山东,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage16019.htm
49.0,1969.0,研究生,汉族,男,1997.0,1988.0,陈军,河南,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage16635.htm
46.0,1972.0,研究生,藏族,男,1996.0,1996.0,普布顿珠,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage14848.htm
51.0,1967.0,研究生,汉族,男,1987.0,1987.0,刘虎山,湖南,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage15129.htm
,,unknown,,,,,敖刘全,,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage15747.htm
,,unknown,,,,,彭措,,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage16406.htm
55.0,1963.0,研究生,藏族,男,1992.0,1984.0,旺堆,西藏,西藏,http://ldzl.people.com.cn/dfzlk/front/personPage5013.htm
56.0,1962.0,博士,汉族,男,1982.0,1986.0,胡和平,山东,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage6022.htm
56.0,1962.0,研究生,汉族,男,1986.0,1982.0,刘国中,黑龙,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage15511.htm
62.0,1956.0,研究生,汉族,男,1976.0,1974.0,韩勇,吉林,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage6709.htm
56.0,1962.0,博士,汉族,女,1984.0,1984.0,贺荣,山东,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage16604.htm
57.0,1961.0,本科,汉族,男,1985.0,1983.0,张广智,山东,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage6429.htm
54.0,1964.0,博士,汉族,男,1993.0,1984.0,梁桂,安徽,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage14906.htm
56.0,1962.0,研究生,汉族,男,1984.0,1983.0,徐新荣,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4769.htm
55.0,1963.0,博士,汉族,男,1984.0,1985.0,王永康,湖北,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4300.htm
56.0,1962.0,研究生,汉族,男,1983.0,1981.0,庄长兴,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage6562.htm
56.0,1962.0,本科,汉族,男,1984.0,1984.0,杜航伟,河南,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage11897.htm
58.0,1960.0,研究生,汉族,男,1987.0,1982.0,姜锋,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4767.htm
54.0,1964.0,研究生,汉族,男,1987.0,1983.0,钱引安,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage5006.htm
54.0,1964.0,研究生,汉族,男,1986.0,1989.0,王兴宁,湖南,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage18833.htm
58.0,1960.0,研究生,汉族,男,1982.0,1982.0,魏增军,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4779.htm
54.0,1964.0,博士,汉族,男,1987.0,1988.0,陆治原,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4776.htm
56.0,1962.0,研究生,汉族,男,1986.0,1984.0,陈国强,安徽,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage18714.htm
51.0,1967.0,研究生,汉族,男,1996.0,1985.0,胡明朗,湖北,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage18715.htm
56.0,1962.0,本科,汉族,男,1986.0,1981.0,杨长亚,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage12290.htm
53.0,1965.0,研究生,汉族,男,1986.0,1986.0,徐启方,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4778.htm
57.0,1961.0,博士,汉族,男,1985.0,1982.0,岳亮,河北,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage12284.htm
53.0,1965.0,博士,汉族,男,1999.0,1991.0,李明远,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage12200.htm
55.0,1963.0,研究生,汉族,男,1984.0,1983.0,王建军,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4774.htm
55.0,1963.0,博士,汉族,男,1984.0,1982.0,郭青,河北,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4777.htm
57.0,1961.0,博士,汉族,女,1983.0,1977.0,陈俊,贵州,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4780.htm
57.0,1961.0,研究生,汉族,男,1983.0,1983.0,郭社荣,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage7368.htm
55.0,1963.0,研究生,汉族,男,1982.0,1980.0,上官吉庆,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage4766.htm
49.0,1969.0,研究生,汉族,男,1991.0,1991.0,李智远,陕西,陕西,http://ldzl.people.com.cn/dfzlk/front/personPage5347.htm
