year,location,location_lat,location_lng,name,location_english
1980-01-01,山东,36.09928992972826,118.527663392878,"郝明金,赵克志,刘慧晏,赵永清,崔波,尹力,陶治国,毕宝文,马世忠,李炳军,孙立成,王书坚,李希信,徐景颜,蔡振红,张玉卓,王江,刘新云,李玉妹,马升昌,刘星泰,邓向阳",Shandong
1981-01-01,山东,36.09928992972826,118.527663392878,"郝明金,赵克志,刘慧晏,赵永清,崔波,尹力,陶治国,王君正,毕宝文,马世忠,李炳军,孙立成,王书坚,李希信,宇向东,徐景颜,蔡振红,张玉卓,舒庆,王江,刘新云,李玉妹,马升昌,姜杰,刘星泰,邓向阳",Shandong
1982-01-01,山东,36.09928992972826,118.527663392878,"赵克志,刘慧晏,赵永清,崔波,尹力,陶治国,王君正,毕宝文,马世忠,李炳军,孙立成,王书坚,李希信,宇向东,徐景颜,孟凡利,蔡振红,舒庆,王江,刘新云,李玉妹,马升昌,姜杰,刘星泰,邓向阳",Shandong
1983-01-01,山东,36.09928992972826,118.527663392878,"赵克志,刘慧晏,赵永清,崔波,尹力,陶治国,王君正,毕宝文,马世忠,李炳军,孙立成,赵豪志,王书坚,李希信,宇向东,徐景颜,孟凡利,孙述涛,蔡振红,舒庆,王江,刘新云,李玉妹,姜杰,刘星泰,邓向阳",Shandong
1984-01-01,山东,36.09928992972826,118.527663392878,"杨传堂,赵克志,刘慧晏,赵永清,崔波,尹力,陶治国,王君正,毕宝文,马世忠,赵豪志,王书坚,李希信,宇向东,徐景颜,孟凡利,孙述涛,舒庆,刘新云,李玉妹,姜杰,刘星泰,邓向阳",Shandong
1985-01-01,山东,36.09928992972826,118.527663392878,"高云龙,郝明金,赵克志,刘慧晏,赵永清,崔波,尹力,陶治国,毕宝文,马世忠,赵豪志,王书坚,陈勇,王玉君,陈平,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,舒庆,刘新云,李玉妹,丁业现,姜杰,刘星泰,邓向阳",Shandong
1986-01-01,山东,36.09928992972826,118.527663392878,"张庆黎,郝明金,赵克志,刘慧晏,赵永清,崔波,胡家福,陶治国,毕宝文,马世忠,赵豪志,王书坚,陈勇,王玉君,陈平,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,舒庆,刘新云,李玉妹,丁业现,姜杰,刘星泰,邓向阳",Shandong
1987-01-01,山东,36.09928992972826,118.527663392878,"杨传堂,张庆黎,郝明金,赵克志,刘慧晏,赵永清,崔波,胡家福,毕宝文,马世忠,赵豪志,王书坚,王玉君,陈平,孟庆斌,徐景颜,孟凡利,孙述涛,于海田,舒庆,李玉妹,丁业现,姜杰,刘星泰,邓向阳",Shandong
1988-01-01,山东,36.09928992972826,118.527663392878,"杨传堂,张庆黎,郝明金,赵克志,刘慧晏,许传智,赵永清,崔波,胡家福,毕宝文,马世忠,赵豪志,王书坚,王玉君,陈平,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,于海田,舒庆,王江,李玉妹,姜杰,边巴扎西,刘星泰,邓向阳",Shandong
1989-01-01,山东,36.09928992972826,118.527663392878,"杨传堂,张庆黎,郝明金,赵克志,刘慧晏,许传智,赵永清,崔波,胡家福,毕宝文,马世忠,赵豪志,王书坚,李希信,王玉君,陈平,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,张光峰,于海田,舒庆,王江,刘新云,李玉妹,姜杰,边巴扎西,刘星泰,邓向阳",Shandong
1990-01-01,山东,36.09928992972826,118.527663392878,"杨传堂,张庆黎,郝明金,赵克志,刘慧晏,许传智,赵永清,崔波,毕宝文,马世忠,赵豪志,王书坚,李希信,王玉君,陈平,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,张光峰,于海田,舒庆,王江,刘新云,李玉妹,姜杰,边巴扎西,刘星泰,邓向阳",Shandong
1991-01-01,山东,36.09928992972826,118.527663392878,"杨传堂,张庆黎,郝明金,赵克志,刘慧晏,许传智,赵永清,崔波,毕宝文,马世忠,赵豪志,王书坚,王玉君,陈平,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,张光峰,于海田,舒庆,王江,刘新云,李玉妹,姜杰,边巴扎西,刘星泰,邓向阳",Shandong
1992-01-01,山东,36.09928992972826,118.527663392878,"杨传堂,张庆黎,郝明金,赵克志,刘慧晏,许传智,赵永清,崔波,毕宝文,马世忠,赵豪志,王书坚,王玉君,陈平,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,张光峰,于海田,舒庆,王江,刘新云,李玉妹,姜杰,边巴扎西,刘星泰,邓向阳",Shandong
1993-01-01,山东,36.09928992972826,118.527663392878,"杨传堂,张庆黎,郝明金,赵克志,刘慧晏,赵永清,崔波,毕宝文,马世忠,赵豪志,王书坚,王玉君,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,张光峰,于海田,舒庆,王江,刘新云,李玉妹,姜杰,刘星泰,邓向阳",Shandong
1994-01-01,山东,36.09928992972826,118.527663392878,"张庆黎,郝明金,赵克志,刘慧晏,赵永清,毕宝文,赵豪志,王书坚,李宽端,王玉君,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,张光峰,于海田,王江,刘新云,李玉妹,姜杰,刘星泰,邓向阳",Shandong
1995-01-01,山东,36.09928992972826,118.527663392878,"张庆黎,郝明金,赵克志,刘慧晏,赵永清,毕宝文,王书坚,宋军继,李宽端,王玉君,孟庆斌,宇向东,徐景颜,孙述涛,张光峰,于海田,王江,刘新云,李玉妹,姜杰,刘星泰,邓向阳",Shandong
1996-01-01,山东,36.09928992972826,118.527663392878,"张庆黎,郝明金,刘慧晏,赵永清,毕宝文,马世忠,王书坚,宋军继,李宽端,王玉君,孟庆斌,宇向东,徐景颜,孙述涛,张光峰,于海田,胡文容,王江,刘新云,李玉妹,姜杰,刘星泰,邓向阳",Shandong
1997-01-01,山东,36.09928992972826,118.527663392878,"张庆黎,郝明金,赵克志,刘慧晏,赵永清,马世忠,王书坚,宋军继,李宽端,张海波,王玉君,孟庆斌,宇向东,徐景颜,张术平,孟凡利,孙述涛,张光峰,于海田,王国生,孙守刚,胡文容,王江,刘新云,李玉妹,王晓,姜杰,刘星泰,邓向阳",Shandong
1998-01-01,山东,36.09928992972826,118.527663392878,"张庆黎,郝明金,赵克志,刘慧晏,赵永清,马世忠,王书坚,张永霞,宋军继,王玉君,孟庆斌,宇向东,徐景颜,张术平,孟凡利,孙述涛,张光峰,于海田,石光亮,王国生,孙守刚,胡文容,王江,刘旸,刘新云,李玉妹,王晓,姜杰,刘星泰,邓向阳",Shandong
1999-01-01,山东,36.09928992972826,118.527663392878,"郝明金,赵克志,刘慧晏,赵永清,毕宝文,马世忠,王书坚,张永霞,宋军继,王玉君,孟庆斌,宇向东,徐景颜,张术平,孟凡利,孙述涛,张光峰,于海田,石光亮,王国生,孙守刚,胡文容,王江,刘旸,刘新云,李玉妹,王晓,姜杰,刘星泰,邓向阳",Shandong
2000-01-01,山东,36.09928992972826,118.527663392878,"郝明金,赵克志,刘慧晏,张超超,赵永清,毕宝文,马世忠,王书坚,张永霞,宋军继,王玉君,孟庆斌,宇向东,徐景颜,张术平,孟凡利,刘曙光,孙述涛,张光峰,于海田,石光亮,孙守刚,胡文容,王江,刘旸,刘新云,李玉妹,姜杰,刘星泰,邓向阳",Shandong
2001-01-01,山东,36.09928992972826,118.527663392878,"郝明金,赵克志,刘慧晏,张超超,赵永清,毕宝文,马世忠,王书坚,张永霞,王玉君,陈平,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,林峰海,张光峰,孙爱军,于海田,石光亮,刘伟,孙守刚,胡文容,王江,刘旸,刘新云,李玉妹,姜杰,刘星泰,邓向阳",Shandong
2002-01-01,山东,36.09928992972826,118.527663392878,"郝明金,赵克志,刘慧晏,张超超,赵永清,毕宝文,马世忠,王书坚,张永霞,王玉君,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,林峰海,张光峰,孙爱军,于海田,石光亮,刘伟,孙守刚,胡文容,王江,刘新云,李玉妹,姜杰,刘星泰,邓向阳",Shandong
2003-01-01,山东,36.09928992972826,118.527663392878,"郝明金,赵克志,刘慧晏,张超超,赵永清,毕宝文,马世忠,王书坚,张永霞,王玉君,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,林峰海,王忠林,张光峰,孙爱军,于海田,石光亮,刘伟,孙守刚,胡文容,王江,刘新云,李玉妹,姜杰,刘星泰,汪一光,邓向阳",Shandong
2004-01-01,山东,36.09928992972826,118.527663392878,"郝明金,赵克志,刘慧晏,张超超,毕宝文,马世忠,邢善萍,李峰,王书坚,张永霞,宋军继,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,林峰海,王忠林,张光峰,孙爱军,石光亮,刘伟,孙守刚,胡文容,刘新云,李玉妹,姜杰,刘星泰,汪一光,邓向阳",Shandong
2005-01-01,山东,36.09928992972826,118.527663392878,"郝明金,赵克志,刘慧晏,张超超,毕宝文,马世忠,邢善萍,王书坚,张永霞,宋军继,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,林峰海,王忠林,张光峰,孙爱军,石光亮,刘伟,孙守刚,胡文容,刘新云,李玉妹,姜杰,刘星泰,汪一光,邓向阳",Shandong
2006-01-01,山东,36.09928992972826,118.527663392878,"郝明金,刘慧晏,张超超,毕宝文,马世忠,邢善萍,王书坚,张永霞,宋军继,王玉君,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,林峰海,王忠林,张光峰,孙爱军,石光亮,刘伟,孙守刚,胡文容,刘新云,李玉妹,姜杰,刘星泰,汪一光,邓向阳",Shandong
2007-01-01,山东,36.09928992972826,118.527663392878,"郝明金,刘慧晏,张超超,毕宝文,马世忠,邢善萍,王书坚,张永霞,宋军继,王玉君,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,林峰海,张光峰,孙爱军,石光亮,刘伟,孙守刚,胡文容,王江,刘新云,李玉妹,姜杰,刘星泰,汪一光,邓向阳",Shandong
2008-01-01,山东,36.09928992972826,118.527663392878,"刘慧晏,张超超,毕宝文,邢善萍,王书坚,张永霞,宋军继,王玉君,孟庆斌,宇向东,徐景颜,孟凡利,孙述涛,林峰海,张光峰,孙爱军,石光亮,刘伟,孙守刚,胡文容,王江,刘新云,李玉妹,姜杰,刘星泰,汪一光,邓向阳",Shandong
2009-01-01,山东,36.09928992972826,118.527663392878,"刘慧晏,张超超,毕宝文,邢善萍,王书坚,张永霞,宋军继,王玉君,孟庆斌,宇向东,孟凡利,孙述涛,林峰海,孙爱军,于海田,石光亮,刘伟,孙守刚,胡文容,王江,刘新云,李玉妹,姜杰,刘星泰,汪一光,邓向阳",Shandong
2010-01-01,山东,36.09928992972826,118.527663392878,"刘慧晏,张超超,毕宝文,邢善萍,王书坚,张永霞,宋军继,王玉君,孟庆斌,宇向东,孟凡利,孙述涛,林峰海,孙爱军,于海田,石光亮,刘伟,孙守刚,胡文容,王江,刘新云,姜杰,刘星泰,邓向阳",Shandong
2011-01-01,山东,36.09928992972826,118.527663392878,"刘慧晏,张超超,毕宝文,孙伟,邢善萍,王书坚,宋军继,王玉君,孟庆斌,宇向东,孟凡利,孙述涛,林峰海,于海田,石光亮,刘伟,孙守刚,胡文容,刘新云,姜杰,刘星泰,邓向阳",Shandong
2012-01-01,山东,36.09928992972826,118.527663392878,"张超超,毕宝文,孙伟,邢善萍,周连华,王书坚,宋军继,王玉君,孟庆斌,宇向东,孟凡利,林峰海,于海田,石光亮,刘伟,孙守刚,胡文容,刘新云,姜杰,刘星泰,邓向阳",Shandong
2013-01-01,山东,36.09928992972826,118.527663392878,"张超超,毕宝文,孙伟,邢善萍,周连华,王书坚,宋军继,王玉君,孟庆斌,宇向东,孟凡利,林峰海,于海田,石光亮,刘伟,孙守刚,胡文容,刘新云,刘星泰,邓向阳",Shandong
2014-01-01,山东,36.09928992972826,118.527663392878,"毕宝文,孙伟,邢善萍,周连华,王书坚,宋军继,王玉君,孟庆斌,宇向东,林峰海,于海田,石光亮,刘伟,孙守刚,胡文容,刘星泰",Shandong
2015-01-01,山东,36.09928992972826,118.527663392878,"毕宝文,王文涛,孙伟,邢善萍,周连华,王书坚,宋军继,王玉君,宇向东,张江汀,林峰海,王忠林,龚正,石光亮,刘伟,孙守刚,胡文容,刘星泰",Shandong
2016-01-01,山东,36.09928992972826,118.527663392878,"王文涛,孙伟,孙立成,邢善萍,杨东奇,宋军继,王玉君,张江汀,林峰海,王忠林,梅建华,龚正,石光亮,刘伟,孙守刚,胡文容,刘星泰",Shandong
2017-01-01,山东,36.09928992972826,118.527663392878,"王浩,王文涛,王清宪,邢善萍,于国安,任爱荣,王玉君,孟庆斌,张江汀,林峰海,王忠林,梅建华,龚正,石光亮,刘家义,刘伟,胡文容,刘星泰",Shandong
2018-01-01,山东,36.09928992972826,118.527663392878,"于杰,王清宪,付志方,傅明先,孙继业,孙述涛,王忠林,梅建华,关志鸥,陈辐宽,石光亮",Shandong
1973-01-01,江苏,33.01379716995394,119.36848893835848,"陈豪,于伟国",Jiangsu
1974-01-01,江苏,33.01379716995394,119.36848893835848,"陈豪,于伟国",Jiangsu
1975-01-01,江苏,33.01379716995394,119.36848893835848,"陈豪,王荣,于伟国",Jiangsu
1976-01-01,江苏,33.01379716995394,119.36848893835848,"陈豪,王荣,于伟国",Jiangsu
1977-01-01,江苏,33.01379716995394,119.36848893835848,"陈豪,徐建培,汪泉,王荣,于伟国",Jiangsu
1978-01-01,江苏,33.01379716995394,119.36848893835848,"陈豪,江泽林,汪泉,王荣,于伟国",Jiangsu
1979-01-01,江苏,33.01379716995394,119.36848893835848,"江泽林,汪泉,黄莉新,徐惠民,樊金龙,王荣,王瑞连",Jiangsu
1980-01-01,江苏,33.01379716995394,119.36848893835848,"江泽林,汪泉,黄莉新,缪瑞林,徐惠民,樊金龙,王荣,王瑞连",Jiangsu
1981-01-01,江苏,33.01379716995394,119.36848893835848,"江泽林,汪泉,黄莉新,缪瑞林,徐惠民,樊金龙,王荣,王瑞连",Jiangsu
1982-01-01,江苏,33.01379716995394,119.36848893835848,"毛伟明,汪泉,周铁根,黄莉新,周乃翔,缪瑞林,徐惠民,樊金龙,王荣,王瑞连",Jiangsu
1983-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,毛伟明,汪泉,周铁根,黄莉新,周乃翔,缪瑞林,徐惠民,樊金龙,王荣,王瑞连",Jiangsu
1984-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,毛伟明,汪泉,周铁根,黄莉新,周乃翔,缪瑞林,徐惠民,樊金龙,王荣,王瑞连",Jiangsu
1985-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,毛伟明,汪泉,周铁根,黄莉新,周乃翔,缪瑞林,徐惠民,樊金龙,蓝绍敏,王荣,王瑞连",Jiangsu
1986-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,毛伟明,项雪龙,张叶飞,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,樊金龙,蓝绍敏,王荣,王瑞连",Jiangsu
1987-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,毛伟明,李小敏,项雪龙,张敬华,张叶飞,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,樊金龙,王荣",Jiangsu
1988-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,徐建培,毛伟明,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,樊金龙,王荣,张雷",Jiangsu
1989-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,徐建培,毛伟明,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,樊金龙,王荣,张雷",Jiangsu
1990-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,徐建培,朱天舒,毛伟明,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,樊金龙,王荣,张雷",Jiangsu
1991-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,徐建培,朱鹤新,朱天舒,毛伟明,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,樊金龙,王荣,张雷",Jiangsu
1992-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,徐建培,朱鹤新,朱天舒,毛伟明,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,王荣,张雷",Jiangsu
1993-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,毛伟明,傅奎,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,王荣,张雷",Jiangsu
1994-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,毛伟明,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,缪瑞林,惠建林,徐惠民,樊金龙,王荣,潘朝晖,张雷",Jiangsu
1995-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,徐建培,鹿心社,毛伟明,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,缪瑞林,惠建林,徐惠民,樊金龙,王荣,潘朝晖,张雷",Jiangsu
1996-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,徐建培,毛伟明,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,姚晓东,缪瑞林,惠建林,徐惠民,樊金龙,王荣,潘朝晖,张雷",Jiangsu
1997-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,毛伟明,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,周乃翔,姚晓东,缪瑞林,惠建林,樊金龙,王荣,江白,潘朝晖,张雷",Jiangsu
1998-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,毛伟明,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,周乃翔,缪瑞林,惠建林,樊金龙,王荣,江白,潘朝晖,张雷",Jiangsu
1999-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,毛伟明,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,周乃翔,姚晓东,缪瑞林,惠建林,樊金龙,王荣,江白,潘朝晖,张雷",Jiangsu
2000-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,毛伟明,王国生,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄莉新,周乃翔,姚晓东,谢正义,缪瑞林,惠建林,樊金龙,王荣,江白,潘朝晖,张雷",Jiangsu
2001-01-01,江苏,33.01379716995394,119.36848893835848,"杨洁篪,张国华,朱鹤新,毛伟明,王国生,汪泉,李小敏,项雪龙,张敬华,黄钦,黄莉新,周乃翔,姚晓东,谢正义,缪瑞林,惠建林,樊金龙,王荣,潘朝晖,张雷",Jiangsu
2002-01-01,江苏,33.01379716995394,119.36848893835848,"杨洁篪,张国华,朱鹤新,毛伟明,王国生,汪泉,李小敏,项雪龙,张敬华,张叶飞,黄钦,黄莉新,周乃翔,姚晓东,谢正义,缪瑞林,惠建林,樊金龙,王荣,张雷",Jiangsu
2003-01-01,江苏,33.01379716995394,119.36848893835848,"杨洁篪,朱鹤新,毛伟明,王国生,汪泉,李小敏,项雪龙,张敬华,张叶飞,丁纯,黄钦,黄莉新,周乃翔,姚晓东,谢正义,缪瑞林,惠建林,徐惠民,樊金龙,王荣,张雷",Jiangsu
2004-01-01,江苏,33.01379716995394,119.36848893835848,"朱鹤新,毛伟明,王国生,李小敏,项雪龙,张敬华,张叶飞,丁纯,黄钦,黄莉新,周乃翔,姚晓东,谢正义,缪瑞林,惠建林,徐惠民,樊金龙,王荣,张雷",Jiangsu
2005-01-01,江苏,33.01379716995394,119.36848893835848,"朱鹤新,毛伟明,王国生,汪泉,李小敏,项雪龙,张敬华,张叶飞,丁纯,黄钦,黄莉新,周乃翔,姚晓东,谢正义,缪瑞林,惠建林,徐惠民,樊金龙,王荣,张雷",Jiangsu
2006-01-01,江苏,33.01379716995394,119.36848893835848,"赵克志,张国华,朱鹤新,毛伟明,王国生,李小敏,项雪龙,张敬华,张叶飞,丁纯,黄钦,黄莉新,周乃翔,姚晓东,谢正义,缪瑞林,惠建林,徐惠民,樊金龙,王荣,张雷",Jiangsu
2007-01-01,江苏,33.01379716995394,119.36848893835848,"赵克志,张国华,朱鹤新,毛伟明,邱丽新,王国生,李小敏,项雪龙,张敬华,张叶飞,丁纯,李亚平,黄钦,黄莉新,周乃翔,姚晓东,惠建林,徐惠民,樊金龙,王荣,张雷",Jiangsu
2008-01-01,江苏,33.01379716995394,119.36848893835848,"赵克志,张国华,朱鹤新,毛伟明,邱丽新,王国生,李小敏,项雪龙,张敬华,丁纯,李亚平,黄钦,黄莉新,周乃翔,姚晓东,惠建林,徐惠民,樊金龙,王荣,张雷",Jiangsu
2009-01-01,江苏,33.01379716995394,119.36848893835848,"赵克志,张国华,朱鹤新,毛伟明,邱丽新,王国生,李小敏,项雪龙,韩立明,张敬华,丁纯,李亚平,黄钦,黄莉新,周乃翔,惠建林,徐惠民,樊金龙,张雷",Jiangsu
2010-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,石泰峰,毛伟明,邱丽新,王国生,李小敏,项雪龙,韩立明,张敬华,李亚平,黄钦,黄莉新,周乃翔,惠建林,徐惠民,樊金龙,张雷",Jiangsu
2011-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,石泰峰,毛伟明,邱丽新,陆志鹏,李小敏,王燕文,张敬华,李亚平,黄莉新,周乃翔,惠建林,徐惠民,樊金龙,张雷",Jiangsu
2012-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,石泰峰,毛伟明,邱丽新,李小敏,王燕文,张敬华,李亚平,黄莉新,周乃翔,惠建林,徐惠民,樊金龙,张雷",Jiangsu
2013-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,石泰峰,毛伟明,邱丽新,李小敏,王燕文,王立科,陈星莺,张敬华,马秋林,李亚平,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,樊金龙,张雷",Jiangsu
2014-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,石泰峰,毛伟明,邱丽新,王炯,李小敏,王燕文,王立科,陈星莺,张敬华,马秋林,李亚平,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,樊金龙,张雷",Jiangsu
2015-01-01,江苏,33.01379716995394,119.36848893835848,"张国华,石泰峰,王炯,李小敏,王燕文,王立科,陈星莺,张敬华,马秋林,李亚平,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,樊金龙,张雷",Jiangsu
2016-01-01,江苏,33.01379716995394,119.36848893835848,"李强,张国华,石泰峰,李强,王炯,王燕文,王立科,陈星莺,杨岳,蒋卓庆,张敬华,马秋林,李亚平,黄莉新,周乃翔,缪瑞林,惠建林,徐惠民,樊金龙,吴政隆,张雷",Jiangsu
2017-01-01,江苏,33.01379716995394,119.36848893835848,"李强,张国华,李强,王江,王燕文,王立科,陈星莺,娄勤俭,杨岳,刘旸,张敬华,李亚平,黄莉新,缪瑞林,惠建林,樊金龙,吴政隆,蓝绍敏",Jiangsu
2018-01-01,江苏,33.01379716995394,119.36848893835848,"郭元强,王燕文,陈星莺,娄勤俭,杨岳,刘旸,李亚平,黄莉新,费高云,缪瑞林,樊金龙",Jiangsu
1973-01-01,英国,,,杨洁篪,Yingguo
1974-01-01,英国,,,"梁振英,杨洁篪",Yingguo
1975-01-01,英国,,,梁振英,Yingguo
1976-01-01,英国,,,梁振英,Yingguo
1990-01-01,英国,,,杨洪波,Yingguo
1991-01-01,英国,,,杨洪波,Yingguo
1992-01-01,英国,,,陈吉宁,Yingguo
1993-01-01,英国,,,陈吉宁,Yingguo
1994-01-01,英国,,,陈吉宁,Yingguo
1995-01-01,英国,,,陈吉宁,Yingguo
1996-01-01,英国,,,陈吉宁,Yingguo
1997-01-01,英国,,,"陈吉宁,彭金辉",Yingguo
1998-01-01,英国,,,"陈吉宁,彭金辉",Yingguo
1999-01-01,英国,,,"陈吉宁,彭金辉",Yingguo
2000-01-01,英国,,,"陈吉宁,彭金辉",Yingguo
2001-01-01,英国,,,"周霁,陈吉宁,彭金辉",Yingguo
2002-01-01,英国,,,"周霁,陈吉宁,彭金辉",Yingguo
2003-01-01,英国,,,"周霁,陈吉宁,彭金辉",Yingguo
2004-01-01,英国,,,"董卫民,周霁,陈吉宁,彭金辉",Yingguo
2005-01-01,英国,,,"周霁,陈吉宁,彭金辉",Yingguo
2006-01-01,英国,,,"周霁,陈吉宁,彭金辉",Yingguo
2007-01-01,英国,,,"周霁,陈吉宁,彭金辉",Yingguo
2008-01-01,英国,,,"周霁,陈吉宁,彭金辉",Yingguo
2009-01-01,英国,,,"周霁,陈吉宁,彭金辉",Yingguo
2010-01-01,英国,,,"周霁,陈吉宁,彭金辉",Yingguo
2011-01-01,英国,,,"周霁,陈吉宁,彭金辉",Yingguo
2012-01-01,英国,,,"周霁,陈吉宁,彭金辉",Yingguo
2013-01-01,英国,,,"周霁,陈吉宁",Yingguo
2014-01-01,英国,,,"周霁,陈吉宁",Yingguo
2015-01-01,英国,,,周霁,Yingguo
1947-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1948-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1949-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1950-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1951-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1952-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1953-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1954-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1955-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1956-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1957-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1958-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1959-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1969-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1970-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1971-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1972-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1973-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1974-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1975-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1976-01-01,香港,22.293585993279663,114.18612410257076,董建华,Hong Kong
1977-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1978-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1979-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1980-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1981-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1982-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1983-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1984-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1985-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1986-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1987-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1988-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1989-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1990-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
1991-01-01,香港,22.293585993279663,114.18612410257076,"梁振英,董建华",Hong Kong
